ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
307950,ICM-LT000054,FORTRESS,,Payment,Security Deposit Payable-Preop Clearing,UFT0006352,GL0046606,2023-02-08,,B-012,Banks of the Philippine Islands,0,-13806.90
306306,ICM-LT001014,Quadtechnology Mobile Phones and Accessories,,Payment,Security Deposit Payable,PR302591,GL0046522,2023-02-09,,B-007,Land Bank of the Philippines,0,-5000.00
314884,ICM-LT000076,SANDUGO SANDALS,,Payment,Security Deposit Payable-Preop Clearing,UFT0006544,GL0047470,2023-03-08,,B-022,Banks of the Philippine Islands,0,-7244.98
312770,ICM-LT001964,K- EGG,,Payment,Security Deposit Payable,PR302592,GL0047364,2023-03-08,,B-007,Land Bank of the Philippines,0,-45000.00
337041,ICM-LT001963,Leylam,,Payment,Security Deposit Payable-Preop Clearing,UFT0007067,GL0050586,2023-03-08,,B-022,Banks of the Philippine Islands,0,-45000.00
317639,ICM-LT000255,PNB - ATM UG,,Payment,Security Deposit Payable-Preop Clearing,UFT0006590,GL0047973,2023-03-24,,B-018,PNB ICM BRANCH,0,-900.00
317780,ICM-LT001014,Quadtechnology Mobile Phones and Accessories,,Payment,Security Deposit Payable,PR302593,GL0047987,2023-03-29,,B-007,Land Bank of the Philippines,0,-10000.00
326179,ICM-LT001936,Body Philosophy,,Payment,Security Deposit Payable-Preop Clearing,UFT0006784,GL0049161,2023-04-13,,B-022,Banks of the Philippine Islands,0,-48000.00
323091,ICM-LT000523,HOUSE OF TAHO,,Payment,Security Deposit Payable,P0011737,GL0015120,2023-04-30,,,,60000.00,0
357849,ICM-LT000481,HANS DIGITAL DOOR LOCK,,Payment,Security Deposit Payable,P0011745,GL0013249,2023-04-30,,,,38200.00,0
325837,ICM-LT000055,PNB - BRANCH,,Payment,Security Deposit Payable-Preop Clearing,UFT0006769,GL0049143,2023-05-08,,B-018,PNB ICM BRANCH,0,-14639.10
325183,ICM-LT000081,MAEXEL DELICACIES,,Payment,Security Deposit Payable,OR0060945,GL0049060,2023-05-09,,B-007,Land Bank of the Philippines,0,-18450.00
342870,ICM-LT002043,Audionet,,Payment,Security Deposit Payable-Preop Clearing,ARUFT0007097,GL0051369,2023-06-22,,B-022,Banks of the Philippine Islands,0,-75000.00
337768,ICM-LT000040,MOLE CELLPHONE SHOP,,Payment,Security Deposit Payable,AR0089505,GL0050668,2023-07-07,,B-007,Land Bank of the Philippines,0,-7791.85
342691,ICM-LT001123,The Shawarma Shack,,Payment,Security Deposit Payable-Preop Clearing,ARUFT0007096,GL0051363,2023-07-27,,B-022,Banks of the Philippine Islands,0,-24000.00
343886,ICM-LT000043,PET CENTRAL ANIMAL CLINIC AND PET SHOP,,Payment,Security Deposit Payable,AR0089570,GL0051497,2023-08-08,,B-007,Land Bank of the Philippines,0,-91842.10
351041,ICM-LT000032,CHIKITINGS PLAYHOUSE,,Payment,Security Deposit Payable,AR0089579,GL0052432,2023-09-12,,B-007,Land Bank of the Philippines,0,-42909.00
351558,ICM-LT000451,CREPETEALOGY CAFE,,Payment,Security Deposit Payable,P0011740,GL0012500,2023-09-15,,,,90000.00,0
351572,ICM-LT000451,CREPETEALOGY CAFE,,Payment,Security Deposit Payable,P0011740,GL0013225,2023-09-15,,,,10000.00,0
351570,ICM-LT000451,CREPETEALOGY CAFE,,Payment,Security Deposit Payable,P0011740,GL0013224,2023-09-15,,,,5000.00,0
352164,ICM-LT002109,Beautea Labobatory Cafe,,Payment,Security Deposit Payable,AR0089580,GL0052566,2023-09-22,,B-007,Land Bank of the Philippines,0,-75000.00
362148,ICM-LT000022,CLN,,Payment,Security Deposit Payable-Preop Clearing,ARUFT0007106,GL0054142,2023-10-13,,B-012,Banks of the Philippine Islands,0,-15103.92
357599,ICM-LT001883,Shakeys Pizza,,Payment,Security Deposit Payable-Preop Clearing,ARUFT0007105,GL0053392,2023-10-13,,B-022,Banks of the Philippine Islands,0,-252666.00
357359,ICM-LT002370,Azirs Food Kiosk (YAKI-YAKI),,Payment,Security Deposit Payable,AR0089590,GL-NT0000295,2023-10-16,,B-007,Land Bank of the Philippines,0,-45000.00
369434,ICM-LT002605,DAIRY QUEEN,,Payment,Security Deposit Payable-Preop Clearing,ARUFT0007107,GL0055154,2023-11-17,,B-022,Banks of the Philippine Islands,0,-105000.00
363330,ICM-LT000112,THIRSTY - UG,,Payment,Security Deposit Payable,AR0062063,GL0054288,2023-11-18,,B-007,Land Bank of the Philippines,0,-4213.84
364096,ICM-LT000156,TECHNOCARE GADGETS REPAIR,,Payment,Security Deposit Payable,AR0089642,GL0054355,2023-11-24,,B-007,Land Bank of the Philippines,0,-9000.00
370080,ICM-LT000071,JEMS BARBER SHOP,,Payment,Security Deposit Payable,AR0063337,GL0055247,2023-12-14,,B-022,Banks of the Philippine Islands,0,-27701.02
371879,ICM-LT001083,Creame Tea,,Payment,Security Deposit Payable,P0011746,GL0036618,2023-12-31,,,,30000.00,0
